caseid,wgt,month,year,trips,des_name,des_address,des_primary_city,des_secondary_city,des_state,des_county,des_zipcode,site_id_agg,lat_lon_des,lat_lon_des_agg,days,days_recreation,travel_others,travel_others_num,mode_chosen,car_rental,travel_mode,travel_mode_other
91060002,24022.92,2,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",7,3,1,-1,"Plane",1,2,"-1"
91078025,1463.33,7,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",7,7,2,1,"Car",-1,1,"-1"
91078810,23347.3,6,2012,1,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",14,3,2,8,"",2,91,"TOUR BUS"
91078810,23347.3,3,2012,.16743381,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",,,,,"",,,""
91078810,23347.3,4,2012,.11976746,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",,,,,"",,,""
91078810,17117.06,2,2012,.15656149,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",,,,,"",,,""
91078810,12098.04,1,2012,.16743381,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",,,,,"",,,""
91078810,23347.3,6,2012,.2399104,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",,,,,"",,,""
91078810,23347.3,5,2012,.14889303,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",,,,,"",,,""
91078810,23347.3,3,2012,.50230144,"THAT PLACE IN LOUISIANA","","-8","","LA","","",-1,"","",,,,,"",,,""
91078810,23347.3,6,2012,.71973121,"THAT PLACE IN LOUISIANA","","-8","","LA","","",-1,"","",,,,,"",,,""
91078810,17117.06,2,2012,.46968446,"THAT PLACE IN LOUISIANA","","-8","","LA","","",-1,"","",,,,,"",,,""
91078810,23347.3,5,2012,.44667909,"THAT PLACE IN LOUISIANA","","-8","","LA","","",-1,"","",,,,,"",,,""
91078810,23347.3,4,2012,.35930237,"THAT PLACE IN LOUISIANA","","-8","","LA","","",-1,"","",,,,,"",,,""
91078810,12098.04,1,2012,.50230144,"THAT PLACE IN LOUISIANA","","-8","","LA","","",-1,"","",,,,,"",,,""
91079693,5928.285,3,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",21,5,2,1,"Car",-1,1,"-1"
91096896,13526.02,3,2012,1,"ANNA MARIA ISLAND","","","","FL","MANATEE","",51,"27.5039N,82.7145W","27.5039N,82.7145W",8,4,2,3,"Plane",1,2,"-1"
91099486,7582.017,6,2012,1,"","","PORT ARANSAS","","TX","NUECES","",3,"27.8359N,97.0682W","28.0625N,97.0412W",5,5,2,5,"Car",-1,1,"-1"
91107596,14187.88,7,2012,1,"NAVARRE BEACH","","","","FL","","",25,"30.3815N,86.8403W","30.3815N,86.8403W",7,5,2,3,"Car",-1,1,"-1"
91108164,13507.86,3,2012,1,"","","HOLLYWOOD","","FL","BROWARD","",64,"26.0104N,80.1600W","26.0088N,80.1250W",6,5,2,1,"Plane",1,2,"-1"
91119843,15879.87,6,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",5,3,2,2,"Car",-1,1,"-1"
91120634,10764.16,4,2012,1,"","","POMPANO BEACH","","FL","BROWARD","",65,"26.2314N,80.1252W","26.2212N,80.0897W",7,5,2,1,"Plane",2,2,"-1"
91120634,10764.16,3,2012,1,"","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",5,5,2,1,"Plane",1,2,"-1"
91121060,19640.67,6,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",7,5,2,5,"Car",-1,1,"-1"
91123868,14033.03,3,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",4,4,2,1,"Plane",2,2,"-1"
91125910,3770.416,5,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",7,7,2,1,"Car",-1,1,"-1"
91126784,1171.476,2,2012,1,"","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",5,3,2,1,"Car",-1,1,"-1"
91134864,9627.464,4,2012,1,"","","NEW ORLEANS","","LA","ORLEANS","",12,"29.9537N,90.0777W","29.9537N,90.0777W",8,6,2,1,"Car",-1,1,"-1"
91138723,23979.48,5,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",4,2,2,2,"Car",-1,1,"-1"
91140182,1963.402,7,2012,1,"","","SAINT GEORGE ISLAND","","FL","","",35,"29.6584N,84.8803W","29.6584N,84.8803W",7,3,1,-1,"Car",-1,1,"-1"
91140182,3926.803,6,2012,1,"","","STEINHATCHEE","","FL","","",39,"29.6715N,83.3891W","29.1416N,83.0353W",4,1,2,1,"Car",-1,1,"-1"
91140548,7831.161,3,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",3,3,2,2,"Plane",2,2,"-1"
91142627,12193.19,3,2012,1,"","","SIESTA KEY","","FL","SARASOTA","",52,"27.2671N,82.5499W","27.2619N,82.5483W",7,6,2,6,"Plane",1,2,"-1"
91148898,616.8896,1,2012,1,"","","MIAMI BEACH","","FL","MIAMI-DADE","",63,"25.7930N,80.1349W","25.7930N,80.1349W",30,10,1,-1,"Car",-1,1,"-1"
91151049,5983.175,1,2012,1,"","","BRADENTON BEACH","","FL","MANATEE","",51,"27.4662N,82.6989W","27.5039N,82.7145W",5,5,2,5,"Plane",2,2,"-1"
91152363,9083.151,5,2012,.10296134,"","","BAY SAINT LOUIS","","MS","HANCOCK","",14,"30.3162N,89.3484W","30.2979N,89.3361W",,,,,"",,,""
91152363,6705.797,2,2012,.10826417,"","","BAY SAINT LOUIS","","MS","HANCOCK","",14,"30.3162N,89.3484W","30.2979N,89.3361W",,,,,"",,,""
91152363,9083.151,6,2012,.16590096,"","","BAY SAINT LOUIS","","MS","HANCOCK","",14,"30.3162N,89.3484W","30.2979N,89.3361W",,,,,"",,,""
91152363,4601.704,1,2012,.11578252,"","","BAY SAINT LOUIS","","MS","HANCOCK","",14,"30.3162N,89.3484W","30.2979N,89.3361W",,,,,"",,,""
91152363,4541.576,7,2012,.241592,"","","BAY SAINT LOUIS","","MS","HANCOCK","",14,"30.3162N,89.3484W","30.2979N,89.3361W",,,,,"",,,""
91152363,9083.151,3,2012,.11578252,"","","BAY SAINT LOUIS","","MS","HANCOCK","",14,"30.3162N,89.3484W","30.2979N,89.3361W",,,,,"",,,""
91152363,9083.151,4,2012,.08282065,"","","BAY SAINT LOUIS","","MS","HANCOCK","",14,"30.3162N,89.3484W","30.2979N,89.3361W",,,,,"",,,""
91153119,4013.059,6,2012,1,"SAINT SIMONS ISLAND","","SAINT SIMONS","","GA","GLYNN","",82,"31.1595N,81.3885W","31.1352N,81.4005W",6,5,2,3,"Car",-1,1,"-1"
91168793,1597.045,7,2012,1,"","","TAMPA","","FL","HILLSBOROUGH","",-1,"","",8,3,1,-1,"Plane",2,2,"-1"
91168793,1749.703,2,2012,1,"","","CAPE CORAL","","FL","LEE","",57,"26.6298N,81.9569W","26.4486N,81.9427W",7,5,2,1,"Plane",1,2,"-1"
91174392,14618.98,5,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",7,5,2,2,"Car",-1,1,"-1"
91180003,36170.81,4,2012,1,"","","TAMPA","","FL","HILLSBOROUGH","",-1,"","",20,15,2,4,"Car",-1,1,"-1"
91189127,2954.686,3,2012,1,"","","PENSACOLA","","FL","ESCAMBIA","",-1,"","",7,1,1,-1,"Plane",2,2,"-1"
91198222,4720.487,7,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",7,6,2,3,"Car",-1,1,"-1"
91200134,13135.38,7,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",3,1,2,2,"Car",-1,1,"-1"
91200134,26270.76,3,2012,1,"","","PORT ARANSAS","","TX","NUECES","",3,"27.8359N,97.0682W","28.0625N,97.0412W",3,3,2,2,"Car",-1,1,"-1"
91200198,12583.36,2,2012,1,"","","MIAMI BEACH","","FL","MIAMI-DADE","",63,"25.7930N,80.1349W","25.7930N,80.1349W",7,3,2,4,"Plane",1,2,"-1"
91203939,10350.4,2,2012,1,"","","WEST PALM BEACH","","FL","PALM BEACH","",67,"26.7143N,80.0526W","26.7159N,80.0331W",14,10,2,1,"Plane",2,2,"-1"
91205184,2881.558,3,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",9,5,2,1,"Car",-1,1,"-1"
91222097,8221.806,6,2012,1,"","","POMPANO BEACH","","FL","BROWARD","",65,"26.2314N,80.1252W","26.2212N,80.0897W",7,5,2,5,"Car",-1,1,"-1"
91223870,2491.36,3,2012,1,"","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",7,4,2,2,"Car",-1,1,"-1"
91228503,3735.217,3,2012,1,"","","FORT MYERS BEACH","","FL","LEE","",57,"26.4486N,81.9427W","26.4486N,81.9427W",10,7,2,1,"Plane",1,2,"-1"
91229939,11287.99,8,2012,1,"","","TAMPA","","FL","HILLSBOROUGH","",-1,"","",5,2,2,1,"Car",-1,1,"-1"
91238016,11406.84,2,2012,1,"","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",14,4,2,1,"Car",-1,1,"-1"
91244642,3781.889,3,2012,1,"","","TAMPA","","FL","HILLSBOROUGH","",-1,"","",12,4,2,3,"Car",-1,1,"-1"
91245854,14249.31,4,2012,1,"","","TAMPA","","FL","HILLSBOROUGH","",-1,"","",4,2,2,3,"Plane",1,2,"-1"
91246897,3851.968,5,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",3,3,1,-1,"Plane",1,2,"-1"
91248136,12396.44,3,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",8,3,2,2,"Plane",2,2,"-1"
91248912,9270.402,3,2012,1,"JEKYLL ISLAND","","","","GA","","",82,"31.0685N,81.4134W","31.1352N,81.4005W",4,1,2,3,"Car",-1,1,"-1"
91253336,4188.884,2,2012,1,"","","PORT ARANSAS","","TX","NUECES","",3,"27.8359N,97.0682W","28.0625N,97.0412W",6,3,2,1,"Car",-1,1,"-1"
91263326,4005.131,3,2012,1,"","","SAVANNAH","","GA","CHATHAM","",83,"32.0807N,81.0907W","31.8808N,81.1772W",3,2,2,2,"Car",-1,1,"-1"
91263326,4005.131,3,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",6,2,2,1,"Car",-1,1,"-1"
91263326,2135.461,1,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",5,2,2,1,"Car",-1,1,"-1"
91264912,5988.276,8,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",8,3,2,3,"Car",-1,1,"-1"
91264912,7526.507,6,2012,.14741122,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,,,,"",,,""
91264912,3873.214,1,2012,.1028785,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,,,,"",,,""
91264912,7526.507,4,2012,.07359025,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,,,,"",,,""
91264912,7526.507,3,2012,.1028785,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,,,,"",,,""
91264912,5988.276,8,2012,.17089076,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,,,,"",,,""
91264912,3763.253,7,2012,.21466645,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,,,,"",,,""
91264912,7526.507,5,2012,.09148625,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,,,,"",,,""
91264912,5551.026,2,2012,.09619808,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,,,,"",,,""
91269690,993.6652,4,2012,1,"","","CAPE CANAVERAL","","FL","BREVARD","",73,"28.3845N,80.6048W","28.3175N,80.6100W",8,5,2,1,"Car",-1,1,"-1"
91272001,5727.587,3,2012,1,"","","BRADENTON","","FL","MANATEE","",50,"27.4955N,82.5780W","27.5157N,82.5729W",14,6,2,3,"Plane",1,2,"-1"
91276700,2404.695,3,2012,1,"","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",15,15,2,1,"Plane",2,2,"-1"
91286567,1626.825,6,2012,1,"","","SAVANNAH","","GA","CHATHAM","",83,"32.0807N,81.0907W","31.8808N,81.1772W",8,2,2,1,"Car",-1,1,"-1"
91304582,50942.65,6,2012,1,"","","PENSACOLA","","FL","ESCAMBIA","",-1,"","",3,3,2,5,"Plane",1,2,"-1"
91307819,7278.554,7,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",6,3,2,4,"Car",-1,1,"-1"
91312279,35212.61,5,2012,1,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",3,1,2,0,"Car",-1,1,"-1"
91313696,11406.84,2,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",30,15,2,1,"Car",-1,1,"-1"
91314170,2369.808,4,2012,1,"","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",9,6,2,1,"Car",-1,1,"-1"
91314170,1203.779,1,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",10,8,2,1,"Car",-1,1,"-1"
91315038,6799.034,7,2012,1,"SAINT SIMONS ISLAND","","SAINT SIMONS","","GA","GLYNN","",82,"31.1595N,81.3885W","31.1352N,81.4005W",3,2,2,3,"Car",-1,1,"-1"
91323565,4797.213,5,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",11,7,2,1,"Car",-1,1,"-1"
91359461,3198.784,6,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",7,7,2,1,"Plane",1,2,"-1"
91368333,7526.507,6,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",8,6,2,1,"Car",-1,1,"-1"
91370514,619.4528,7,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",9,4,2,1,"Car",-1,1,"-1"
91372385,16795.7,5,2012,1,"","","WEST PALM BEACH","","FL","PALM BEACH","",67,"26.7143N,80.0526W","26.7159N,80.0331W",9,8,1,-1,"Plane",2,2,"-1"
91372657,629.1788,7,2012,1,"SAINT SIMONS ISLAND","","SAINT SIMONS","","GA","GLYNN","",82,"31.1595N,81.3885W","31.1352N,81.4005W",7,5,2,1,"Car",-1,1,"-1"
91372657,1258.358,5,2012,1,"SAINT SIMONS ISLAND","","SAINT SIMONS","","GA","GLYNN","",82,"31.1595N,81.3885W","31.1352N,81.4005W",6,5,1,-1,"Car",-1,1,"-1"
91372657,1258.358,4,2012,1,"SAINT SIMONS ISLAND","","SAINT SIMONS","","GA","GLYNN","",82,"31.1595N,81.3885W","31.1352N,81.4005W",6,5,2,1,"Car",-1,1,"-1"
91372657,1258.358,4,2012,.19595571,"SAINT SIMONS ISLAND","","SAINT SIMONS","","GA","GLYNN","",82,"31.1595N,81.3885W","31.1352N,81.4005W",,,,,"",,,""
91372657,648.5311,1,2012,.27394429,"SAINT SIMONS ISLAND","","SAINT SIMONS","","GA","GLYNN","",82,"31.1595N,81.3885W","31.1352N,81.4005W",,,,,"",,,""
91372657,968.9537,2,2012,.2561557,"SAINT SIMONS ISLAND","","SAINT SIMONS","","GA","GLYNN","",82,"31.1595N,81.3885W","31.1352N,81.4005W",,,,,"",,,""
91372657,1258.358,3,2012,.27394429,"SAINT SIMONS ISLAND","","SAINT SIMONS","","GA","GLYNN","",82,"31.1595N,81.3885W","31.1352N,81.4005W",,,,,"",,,""
91421528,2824.853,4,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",9,9,1,-1,"Plane",1,2,"-1"
91425928,2369.808,4,2012,1,"","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",8,5,1,-1,"Plane",2,2,"-1"
91429195,5419.098,6,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",8,7,2,1,"Car",-1,1,"-1"
91431107,3168.922,3,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",8,7,2,3,"Car",-1,1,"-1"
91445654,7250.648,3,2012,1,"","","PALM BEACH","","FL","PALM BEACH","",67,"26.7028N,80.0366W","26.7159N,80.0331W",7,5,2,1,"Car",-1,1,"-1"
91447872,7727.498,1,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",10,6,2,1,"Plane",2,2,"-1"
91451815,810.9448,7,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",7,7,2,3,"Car",-1,1,"-1"
91455055,1044.632,6,2012,1,"","","SIESTA KEY","","FL","SARASOTA","",52,"27.2671N,82.5499W","27.2619N,82.5483W",4,4,1,-1,"Car",-1,1,"-1"
91455309,927.0493,1,2012,.34070796,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",,,,,"",,,""
91455309,1339.343,2,2012,.31858407,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",,,,,"",,,""
91455309,1834.236,3,2012,.34070796,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",,,,,"",,,""
91456070,25284.15,2,2012,1,"","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",17,7,2,1,"Car",-1,1,"-1"
91456397,3016.507,2,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",7,5,2,1,"Car",-1,1,"-1"
91457675,13892.06,6,2012,1,"","","STUART","","FL","MARTIN","",69,"27.1999N,80.2553W","27.3546N,80.2472W",7,2,2,3,"Plane",1,2,"-1"
91461186,17164.63,3,2012,1,"","","BONITA SPRINGS","","FL","LEE","",58,"26.3306N,81.7989W","26.2543N,81.8238W",5,3,2,3,"Plane",2,2,"-1"
91505398,872.5703,8,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",8,4,2,3,"Car",-1,1,"-1"
91506993,7367.076,5,2012,1,"","","ANNA MARIA","","FL","MANATEE","",51,"27.5266N,82.7363W","27.5039N,82.7145W",5,2,2,1,"Plane",2,2,"-1"
91517104,1003.029,4,2012,1,"PERDIDO KEY BEACH","14202 PERDIDO KEY DRIVE","PENSACOLA","","FL","","32507",22,"30.2957N,87.4397W","30.3085N,87.4268W",5,3,2,3,"Car",-1,1,"-1"
91518204,3659.153,2,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",8,5,1,-1,"Plane",1,2,"-1"
91523619,3756.632,5,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",5,4,2,2,"Car",-1,1,"-1"
91524438,58189.84,3,2012,1,"","","MIAMI BEACH","","FL","MIAMI-DADE","",63,"25.7930N,80.1349W","25.7930N,80.1349W",5,4,2,1,"Plane",1,2,"-1"
91524661,3152.669,2,2012,1,"","","SARASOTA","","FL","","",52,"27.3388N,82.5396W","27.2619N,82.5483W",14,12,2,1,"Car",-1,1,"-1"
91535108,1888.174,7,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",7,4,2,2,"Plane",1,2,"-1"
91538752,4840.219,8,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",6,6,2,1,"Plane",2,2,"-1"
91544977,2404.695,4,2012,1,"","","BIG PINE KEY","","FL","MONROE","",61,"24.6696N,81.3541W","24.6611N,81.4447W",5,4,2,3,"Plane",1,2,"-1"
91548966,1196.963,3,2012,1,"","","NORTH PORT","","FL","SARASOTA","",54,"27.0751N,82.2078W","26.9055N,82.3502W",30,5,2,1,"Car",-1,1,"-1"
91551386,14181.02,4,2012,1,"","","APALACHICOLA","","FL","FRANKLIN","",35,"29.7255N,84.9870W","29.6584N,84.8803W",14,10,2,2,"Plane",2,2,"-1"
91554118,10764.16,5,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",7,5,2,3,"Plane",1,2,"-1"
91558769,1409.328,7,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",10,3,2,3,"Car",-1,1,"-1"
91559887,1494.815,1,2012,1,"","","CAPE SAN BLAS","","FL","","",34,"29.6639N,85.3552W","29.8122N,85.3035W",14,10,2,1,"Car",-1,1,"-1"
91576343,11626.63,3,2012,1,"","","MARCO ISLAND","","FL","COLLIER","",60,"25.9536N,81.7244W","25.9536N,81.7244W",14,14,1,-1,"Plane",2,2,"-1"
91580911,3279.963,4,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",10,8,2,1,"Car",-1,1,"-1"
91590291,2828.573,6,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",5,1,2,2,"Plane",2,2,"-1"
91595492,2404.695,6,2012,1,"PERDIDO KEY STATE PARK","","PENSACOLA","","FL","","",22,"30.2958N,87.4596W","30.3085N,87.4268W",5,3,2,3,"Plane",1,2,"-1"
91609830,4665.859,3,2012,1,"","","PORT ISABEL","","TX","CAMERON","",1,"26.0774N,97.2084W","26.1184N,97.1698W",5,2,2,2,"Car",-1,1,"-1"
91610760,2991.363,5,2012,1,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",5,2,2,4,"Car",-1,1,"-1"
91611842,36126.19,2,2012,1,"","","SAVANNAH","","GA","CHATHAM","",83,"32.0807N,81.0907W","31.8808N,81.1772W",14,7,2,4,"Car",-1,1,"-1"
91624392,5799.153,4,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",10,8,2,4,"Car",-1,1,"-1"
91634122,4101.028,6,2012,1,"","","JACKSONVILLE","","FL","DUVAL","",-1,"","",5,1,2,1,"Plane",2,2,"-1"
91640413,3915.581,7,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",7,3,2,1,"Plane",2,2,"-1"
91643021,1199.709,7,2012,1,"","","BRADENTON","","FL","MANATEE","",50,"27.4955N,82.5780W","27.5157N,82.5729W",7,4,2,5,"Plane",1,2,"-1"
91657886,3632.779,2,2012,1,"ANASTASIA ISLAND","","","","FL","","",78,"29.8532N,81.2793W","29.8545N,81.2797W",30,25,2,1,"Car",-1,1,"-1"
91658735,12774.68,4,2012,1,"","","SARASOTA","","FL","SARASOTA","",52,"27.3388N,82.5396W","27.2619N,82.5483W",10,7,2,3,"Plane",1,2,"-1"
91665685,3089.473,4,2012,1,"","","FORT WALTON BEACH","","FL","OKALOOSA","",26,"30.4042N,86.6146W","30.4042N,86.6146W",8,5,2,4,"Car",-1,1,"-1"
91666011,6787.159,4,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",8,5,2,1,"Car",-1,1,"-1"
91669218,1491.138,5,2012,1,"","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",5,3,2,1,"Car",-1,1,"-1"
91673224,1621.17,8,2012,1,"","","SAVANNAH","","GA","CHATHAM","",83,"32.0807N,81.0907W","31.8808N,81.1772W",5,3,1,-1,"Plane",1,2,"-1"
91676243,10419.39,3,2012,1,"","","JACKSONVILLE","","FL","DUVAL","",-1,"","",7,5,2,1,"Car",-1,1,"-1"
91679945,2214.355,8,2012,1,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",7,7,2,5,"Car",-1,1,"-1"
91679945,3776.277,5,2012,.35283704,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",,,,,"",,,""
91679945,2880.99,2,2012,.37100925,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",,,,,"",,,""
91679945,1949.691,1,2012,.39677378,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",,,,,"",,,""
91679945,2214.355,8,2012,.80235604,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",,,,,"",,,""
91679945,1888.138,7,2012,.82790885,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",,,,,"",,,""
91679945,3776.277,6,2012,.56852411,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",,,,,"",,,""
91679945,3776.277,4,2012,.28381715,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",,,,,"",,,""
91679945,3776.277,3,2012,.39677378,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",,,,,"",,,""
91681489,9757.719,5,2012,1,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",6,4,1,-1,"Plane",1,2,"-1"
91689177,13391.33,6,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",6,5,2,2,"Plane",1,2,"-1"
91692971,1448.313,7,2012,1,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",5,4,2,4,"Car",-1,1,"-1"
91692971,2896.627,6,2012,.17779469,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",,,,,"",,,""
