caseid,wgt,month,year,trips_single,trips_md,des_name,des_direction,des_address,des_primary_city,des_secondary_city,des_state,des_county,des_zipcode,site_id_agg,lat_lon_des,lat_lon_des_agg,days,es_origin,es_origin_zip,es_origin_city,es_origin_state,md_days_rec,travel_others,travel_others_num
91083270,1152.8327,8,2012,1,0,"NOKOMIS PUBLIC BEACH","","","","","FL","","",53,"27.1316N,82.4735W","27.1316N,82.4735W",1,0,"-1","-1","-1",-1,2,1
91084446,2004.1054,7,2012,0,1,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",4,0,"-1","-1","-1",2,2,3
91085304,294.17677,5,2012,0,.6095209,"","","","BILOXI","","MS","HARRISON","",16,"30.3943N,88.8963W","30.3943N,88.8963W",3,0,"-1","-1","-1",1,-1,-1
91086253,2175.6854,9,2012,1,0,"","","","GRAND ISLE","","LA","JEFFERSON","",11,"29.2328N,89.9975W","29.2328N,89.9975W",1,0,"-1","-1","-1",-1,2,3
91087045,2123.02,8,2012,1,0,"GULF SHORES PUBLIC BEACHES","","","","","AL","BALDWIN","",20,"30.2463N,87.6923W","30.2773N,87.6830W",1,0,"-1","-1","-1",-1,2,13
91088499,8373.5007,5,2012,0,1,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",4,0,"-1","-1","-1",4,2,1
91091583,809.518,8,2012,0,1,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",4,0,"-1","-1","-1",3,2,1
91091583,742.93847,7,2012,0,.30833878,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,0,"-1","-1","-1",,,
91091583,809.518,8,2012,0,.30118212,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,0,"-1","-1","-1",,,
91091912,869.40294,4,2012,0,1,"","","","SANTA ROSA BEACH","","FL","","",28,"30.3741N,86.2332W","30.3741N,86.2332W",3,0,"-1","-1","-1",2,2,3
91092610,5939.8717,10,2012,1,0,"","","","SIESTA KEY","","FL","SARASOTA","",52,"27.2671N,82.5499W","27.2619N,82.5483W",1,0,"-1","-1","-1",-1,2,2
91092610,8157.1677,12,2012,1,0,"","","","SIESTA KEY","","FL","SARASOTA","",52,"27.2671N,82.5499W","27.2619N,82.5483W",1,0,"-1","-1","-1",-1,2,2
91092610,6104.151,11,2012,1,0,"","","","SIESTA KEY","","FL","SARASOTA","",52,"27.2671N,82.5499W","27.2619N,82.5483W",1,0,"-1","-1","-1",-1,2,1
91092843,430.35957,11,2012,0,1,"HOMEWOOD SUITES","","2987 APALACHEE PARKWAY","TALLAHASSEE","","FL","","32301",38,"30.4271N,84.2291W","30.0579N,84.2915W",5,0,"-1","-1","-1",3,2,1
91093194,946.82251,10,2012,0,1,"","","","SAINT AUGUSTINE","","FL","","",78,"29.8921N,81.3142W","29.8545N,81.2797W",5,0,"-1","-1","-1",3,2,1
91097978,16034.318,5,2012,3,0,"","","","ATLANTIC BEACH","","FL","DUVAL","",79,"30.3316N,81.4027W","30.2887N,81.3917W",,0,"-1","-1","-1",,,
91098126,5027.564,9,2012,1,0,"JEKYLL ISLAND","","","","","GA","GLYNN","",82,"31.0563N,81.4059W","31.1352N,81.4005W",1,0,"-1","-1","-1",-1,2,4
91098126,9839.6815,11,2012,1,0,"SAINT SIMONS","","","","","GA","GLYNN","",82,"31.1352N,81.4005W","31.1352N,81.4005W",1,0,"-1","-1","-1",-1,2,1
91098126,5027.564,9,2012,4,0,"JEKYLL ISLAND","","","","","GA","GLYNN","",82,"31.0563N,81.4059W","31.1352N,81.4005W",,0,"-1","-1","-1",,,
91098126,5027.564,9,2012,6,0,"SAINT SIMONS","","","","","GA","GLYNN","",82,"31.1352N,81.4005W","31.1352N,81.4005W",,0,"-1","-1","-1",,,
91098126,6567.9285,10,2012,1,0,"SAINT SIMONS","","","","","GA","GLYNN","",82,"31.1352N,81.4005W","31.1352N,81.4005W",1,0,"-1","-1","-1",-1,2,4
91098779,270.64436,8,2012,0,1,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",4,0,"-1","-1","-1",4,2,2
91101017,8622.3256,9,2012,11.312277,0,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",,0,"-1","-1","-1",,,
91101017,8622.3256,9,2012,1,0,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",1,0,"-1","-1","-1",-1,1,-1
91101017,3988.173,8,2012,19.610866,0,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",,0,"-1","-1","-1",,,
91101017,8622.3256,9,2012,1,0,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",1,0,"-1","-1","-1",-1,1,-1
91101017,3847.6901,7,2012,20.076857,0,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",,0,"-1","-1","-1",,,
91101017,8622.3256,9,2012,1,0,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",1,0,"-1","-1","-1",-1,1,-1
91106236,69.809969,8,2012,0,1,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",4,0,"-1","-1","-1",3,2,2
91106496,306.94201,7,2012,0,1,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",4,0,"-1","-1","-1",3,2,3
91106656,372.29529,7,2012,0,1,"","","","JACKSONVILLE","","FL","DUVAL","",-1,"30.3314N,81.6562W","",7,0,"-1","-1","-1",7,2,1
91106656,372.29529,7,2012,0,1,"","","","JACKSONVILLE","","FL","DUVAL","",-1,"30.3314N,81.6562W","",7,0,"-1","-1","-1",7,2,1
91106656,457.31855,8,2012,0,1,"","","","TAMPA","","FL","HILLSBOROUGH","",-1,"27.9465N,82.4592W","",12,0,"-1","-1","-1",2,2,3
91107091,135.72622,6,2012,0,1,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",7,0,"-1","-1","-1",6,2,2
91109013,1108.5745,6,2012,0,.6095209,"","","","PANAMA CITY BEACH","","FL","","",31,"30.1916N,85.8324W","30.1916N,85.8324W",3,0,"-1","-1","-1",1,2,.5
91109394,3110.817,5,2012,0,1,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",5,0,"-1","-1","-1",3,2,1
91110439,11751.196,9,2012,0,1,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",2,0,"-1","-1","-1",2,2,6
91110439,13380.848,10,2012,1,0,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",1,0,"-1","-1","-1",-1,2,6
91110439,11751.196,9,2012,4,0,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",,0,"-1","-1","-1",,,
91110475,2728.1577,6,2012,1,0,"","","","ORMOND BEACH","","FL","","",76,"29.3802N,81.0805W","29.3802N,81.0805W",1,0,"-1","-1","-1",-1,2,3
91110475,3124.9542,5,2012,1,0,"","","","ORMOND BEACH","","FL","","",76,"29.3802N,81.0805W","29.3802N,81.0805W",1,0,"-1","-1","-1",-1,2,3
91110943,78883.128,8,2012,1,0,"","","","FORT PIERCE","","FL","ST. LUCIE","",70,"27.4486N,80.3266W","27.4486N,80.3266W",1,0,"-1","-1","-1",-1,2,2
91111753,3000.0028,7,2012,1,0,"","","","PASS-A-GRILLE","","FL","","",46,"27.6904N,82.7372W","27.7247N,82.7437W",1,0,"-1","-1","-1",-1,2,1
91111753,2887.0693,8,2012,1,0,"","","","PASS-A-GRILLE","","FL","","",46,"27.6904N,82.7372W","27.7247N,82.7437W",1,0,"-1","-1","-1",-1,2,1
91111753,3580.3541,6,2012,1,0,"","","","CLEARWATER BEACH","","FL","PINELLAS","",44,"28.0000N,82.8286W","28.0000N,82.8286W",1,0,"-1","-1","-1",-1,2,1
91112198,10551.067,7,2012,1,0,"","","","MIAMI BEACH","","FL","","",63,"25.7930N,80.1349W","25.7930N,80.1349W",1,0,"-1","-1","-1",-1,2,2
91114857,6693.0608,11,2012,1,0,"","","","TREASURE ISLAND","","FL","PINELLAS","",46,"27.7705N,82.7684W","27.7247N,82.7437W",1,0,"-1","-1","-1",-1,2,1
91116196,88.397317,7,2012,0,1.8500327,"SAINT ANDREWS BAY","","","PANAMA CITY","","FL","","",32,"30.1510N,85.6629W","30.1598N,85.6603W",,0,"-1","-1","-1",,,
91116196,96.319173,8,2012,0,1,"SAINT ANDREWS BAY","","","PANAMA CITY","","FL","","",32,"30.1510N,85.6629W","30.1598N,85.6603W",3,0,"-1","-1","-1",2,2,1
91116196,96.319173,8,2012,0,1.8070927,"SAINT ANDREWS BAY","","","PANAMA CITY","","FL","","",32,"30.1510N,85.6629W","30.1598N,85.6603W",,0,"-1","-1","-1",,,
91119496,182.2973,6,2012,0,1,"FORT PICKENS","","","PENSACOLA BEACH","","FL","","",22,"30.3270N,87.2467W","30.3085N,87.4268W",4,0,"-1","-1","-1",4,2,1
91122209,7655.9153,8,2012,1,0,"","","","JACKSONVILLE BEACH","","FL","","",79,"30.2887N,81.3917W","30.2887N,81.3917W",1,0,"-1","-1","-1",-1,2,3
91122209,8029.9686,7,2012,2.5293536,0,"","","","JACKSONVILLE BEACH","","FL","","",79,"30.2887N,81.3917W","30.2887N,81.3917W",,0,"-1","-1","-1",,,
91122209,7655.9153,8,2012,2.4706464,0,"","","","JACKSONVILLE BEACH","","FL","","",79,"30.2887N,81.3917W","30.2887N,81.3917W",,0,"-1","-1","-1",,,
91125228,302.47944,12,2012,0,1,"BIG LAGOON","","","PERDIDO KEY","","FL","","",22,"30.3266N,87.3686W","30.3085N,87.4268W",14,0,"-1","-1","-1",14,2,1
91125826,89.188055,8,2012,0,1,"","","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",4,0,"-1","-1","-1",3,2,1
91127192,3264.9209,7,2012,0,1,"","","","CRYSTAL BEACH","","TX","","",7,"29.4564N,94.6418W","29.4564N,94.6418W",6,0,"-1","-1","-1",5,2,1
91127192,3264.9209,7,2012,0,1,"","","","CRYSTAL BEACH","","TX","","",7,"29.4564N,94.6418W","29.4564N,94.6418W",6,0,"-1","-1","-1",5,2,1
91127192,3264.9209,7,2012,0,1,"","","","CRYSTAL BEACH","","TX","","",7,"29.4564N,94.6418W","29.4564N,94.6418W",6,0,"-1","-1","-1",5,2,1
91127361,678.47754,6,2012,0,1,"","","","GRAND ISLE","","LA","JEFFERSON","",11,"29.2328N,89.9975W","29.2328N,89.9975W",2,0,"-1","-1","-1",2,2,1
91127679,996.71771,5,2012,1,0,"GRAND ISLE STATE PARK","","108 ADMIRAL CRAIK DR","GRAND ISLE","","LA","","",11,"29.2537N,89.9604W","29.2328N,89.9975W",1,0,"-1","-1","-1",-1,2,2
91128153,1311.0013,6,2012,1,0,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",1,0,"-1","-1","-1",-1,2,1
91128153,1311.0013,6,2012,1,0,"","","","PENSACOLA","","FL","ESCAMBIA","",-1,"30.4208N,87.2172W","",1,0,"-1","-1","-1",-1,2,1
91128153,1411.1984,5,2012,1.3668483,0,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",,0,"-1","-1","-1",,,
91128153,1311.0013,6,2012,1.6331517,0,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",,0,"-1","-1","-1",,,
91128153,1311.0013,6,2012,3.8106874,0,"","","","FAIRHOPE","","AL","BALDWIN","",19,"30.5363N,87.8862W","30.5363N,87.8862W",,0,"-1","-1","-1",,,
91128153,1411.1984,5,2012,3.1893126,0,"","","","FAIRHOPE","","AL","BALDWIN","",19,"30.5363N,87.8862W","30.5363N,87.8862W",,0,"-1","-1","-1",,,
91129338,1999.3226,12,2012,1.9444148,0,"","","","WABASSO","","FL","INDIAN RIVER","",71,"27.7478N,80.4352W","27.6388N,80.3942W",,0,"-1","-1","-1",,,
91129338,1620.8753,1,2013,2.0506894,0,"","","","WABASSO","","FL","INDIAN RIVER","",71,"27.7478N,80.4352W","27.6388N,80.3942W",,0,"-1","-1","-1",,,
91129338,1620.8753,1,2013,1,0,"","","","MELBOURNE BEACH","","FL","","",72,"28.0683N,80.5646W","28.0683N,80.5646W",1,0,"-1","-1","-1",-1,2,1
91129338,3407.7175,2,2013,1,0,"","","","WABASSO","","FL","INDIAN RIVER","",71,"27.7478N,80.4352W","27.6388N,80.3942W",1,0,"-1","-1","-1",-1,2,1
91129338,1620.8753,1,2013,1,0,"","","","WABASSO","","FL","INDIAN RIVER","",71,"27.7478N,80.4352W","27.6388N,80.3942W",1,0,"-1","-1","-1",-1,2,1
91129338,2371.57,11,2012,2.0048957,0,"","","","WABASSO","","FL","INDIAN RIVER","",71,"27.7478N,80.4352W","27.6388N,80.3942W",,0,"-1","-1","-1",,,
91129972,5139.0283,7,2012,1,0,"BILOXI BEACH","","","BILOXI","","MS","","",16,"30.3939N,88.9143W","30.3943N,88.8963W",1,0,"-1","-1","-1",-1,2,4
91129972,9764.0622,8,2012,1,0,"BILOXI BEACH","","","BILOXI","","MS","","",16,"30.3939N,88.9143W","30.3943N,88.8963W",1,0,"-1","-1","-1",-1,2,4
91131694,360.33257,6,2012,1,0,"BLUE MOUNTAIN BEACH ACCESS","","","","","FL","WALTON","",28,"30.3401N,86.2115W","30.3741N,86.2332W",1,0,"-1","-1","-1",-1,2,3
91132280,7789.396,9,2012,2.4507944,0,"","","","SIESTA KEY","","FL","SARASOTA","",52,"27.2671N,82.5499W","27.2619N,82.5483W",,0,"-1","-1","-1",,,
91132280,7789.396,9,2012,1,0,"","","","SIESTA KEY","","FL","SARASOTA","",52,"27.2671N,82.5499W","27.2619N,82.5483W",1,0,"-1","-1","-1",-1,2,1
91132280,8500.7894,8,2012,2.5492056,0,"","","","SIESTA KEY","","FL","SARASOTA","",52,"27.2671N,82.5499W","27.2619N,82.5483W",,0,"-1","-1","-1",,,
91132280,10036.126,10,2012,1,0,"","","","SIESTA KEY","","FL","SARASOTA","",52,"27.2671N,82.5499W","27.2619N,82.5483W",1,0,"-1","-1","-1",-1,2,1
91132280,10036.126,10,2012,1,0,"","","","SIESTA KEY","","FL","SARASOTA","",52,"27.2671N,82.5499W","27.2619N,82.5483W",1,0,"-1","-1","-1",-1,2,1
91134172,759.29196,6,2012,0,1,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",7,0,"-1","-1","-1",5,2,1
91134994,8931.1649,9,2012,0,1,"","","","LAKE CHARLES","","LA","CALCASIEU","",9,"30.2240N,93.2201W","29.7708N,93.4594W",6,0,"-1","-1","-1",3,2,1
91137829,499.05275,9,2012,0,.36176962,"","","","BILOXI","","MS","HARRISON","",16,"30.3943N,88.8963W","30.3943N,88.8963W",,0,"-1","-1","-1",,,
91137829,551.35857,10,2012,1,0,"","","","FORT WALTON BEACH","","FL","","",26,"30.4042N,86.6146W","30.4042N,86.6146W",1,0,"-1","-1","-1",-1,2,5
91137829,551.35857,10,2012,1,0,"","","","FORT WALTON BEACH","","FL","","",26,"30.4042N,86.6146W","30.4042N,86.6146W",1,0,"-1","-1","-1",-1,2,4
91137829,551.35857,10,2012,0,.24775127,"","","","BILOXI","","MS","HARRISON","",16,"30.3943N,88.8963W","30.3943N,88.8963W",,0,"-1","-1","-1",,,
91137829,551.35857,10,2012,1,0,"","","","FORT WALTON BEACH","","FL","","",26,"30.4042N,86.6146W","30.4042N,86.6146W",1,0,"-1","-1","-1",-1,2,1
91138189,470.36846,7,2012,0,1,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",4,0,"-1","-1","-1",4,2,3
91140034,2613.9466,7,2012,1,0,"VENICE BEACH","","","VENICE","","FL","","",53,"27.0980N,82.4601W","27.1316N,82.4735W",1,0,"-1","-1","-1",-1,3,-1
91140034,3262.66,8,2012,1,0,"VENICE BEACH","","","VENICE","","FL","","",53,"27.0980N,82.4601W","27.1316N,82.4735W",1,0,"-1","-1","-1",-1,3,-1
91140034,3262.66,8,2012,1,0,"VENICE BEACH","","","VENICE","","FL","","",53,"27.0980N,82.4601W","27.1316N,82.4735W",1,0,"-1","-1","-1",-1,3,-1
91141095,245.88864,9,2012,0,1,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",5,0,"-1","-1","-1",5,2,3
91141170,754.12226,9,2012,0,.36176962,"","","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",,0,"-1","-1","-1",,,
91141170,814.45899,10,2012,0,.24775127,"","","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",,0,"-1","-1","-1",,,
91141170,814.45899,10,2012,0,1,"CARRABELLE BEACH","","","CARRABELLE","","FL","","",36,"29.7967N,84.7461W","29.7967N,84.7461W",3,0,"-1","-1","-1",3,2,2
91141170,1419.5779,11,2012,0,1,"CARRABELLE BEACH","","","CARRABELLE","","FL","","",36,"29.7967N,84.7461W","29.7967N,84.7461W",3,0,"-1","-1","-1",3,2,2
91142814,1107.4664,9,2012,0,1,"","","","NEW ORLEANS","","LA","ORLEANS","",12,"29.9537N,90.0777W","29.9537N,90.0777W",7,0,"-1","-1","-1",5,2,1
91142814,2885.8264,10,2012,0,1,"","","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",4,0,"-1","-1","-1",1,2,3
91144546,6839.6267,7,2012,1,0,"","","","MARINELAND","","FL","FLAGLER","",77,"29.6571N,81.2070W","29.4810N,81.1275W",1,0,"-1","-1","-1",-1,2,2
91144546,6839.6267,7,2012,1,0,"","","","MARINELAND","","FL","FLAGLER","",77,"29.6571N,81.2070W","29.4810N,81.1275W",1,0,"-1","-1","-1",-1,2,6
91144546,9539.8618,6,2012,1,0,"","","","MARINELAND","","FL","FLAGLER","",77,"29.6571N,81.2070W","29.4810N,81.1275W",1,0,"-1","-1","-1",-1,2,4
91147864,717.04464,7,2012,1,0,"","","","MELBOURNE","","FL","BREVARD","",72,"28.0793N,80.6068W","28.0683N,80.5646W",1,0,"-1","-1","-1",-1,2,2
91149934,6347.5549,12,2012,1.3719042,0,"","","","KEY BISCAYNE","","FL","MIAMI-DADE","",63,"25.6896N,80.1638W","25.7930N,80.1349W",,0,"-1","-1","-1",,,
91149934,4584.3378,11,2012,1.4145772,0,"","","","KEY BISCAYNE","","FL","MIAMI-DADE","",63,"25.6896N,80.1638W","25.7930N,80.1349W",,0,"-1","-1","-1",,,
91149934,5409.0786,1,2013,1.2135185,0,"","","","KEY BISCAYNE","","FL","MIAMI-DADE","",63,"25.6896N,80.1638W","25.7930N,80.1349W",,0,"-1","-1","-1",,,
91149934,5409.0786,1,2013,1,0,"","","","SOUTH BEACH","MIAMI","FL","","",63,"25.7750N,80.1317W","25.7930N,80.1349W",1,0,"-1","-1","-1",-1,2,4
91149934,5409.0786,1,2013,1,0,"","","","KEY BISCAYNE","","FL","MIAMI-DADE","",63,"25.6896N,80.1638W","25.7930N,80.1349W",1,0,"-1","-1","-1",-1,2,-8
91150798,843.39727,7,2012,1,0,"","","","PASCAGOULA","","MS","JACKSON","",17,"30.3652N,88.5564W","30.3652N,88.5564W",1,0,"-1","-1","-1",-1,1,-1
91150798,938.75267,5,2012,0,1,"","","","PASCAGOULA","","MS","JACKSON","",17,"30.3652N,88.5564W","30.3652N,88.5564W",3,0,"-1","-1","-1",2,2,2
91152242,1323.1725,12,2012,.71953556,0,"LONG BOAT","","","LONGBOAT KEY","","FL","MANATEE","",52,"27.4054N,82.6545W","27.2619N,82.5483W",,0,"-1","-1","-1",,3,
91152242,1665.9269,1,2013,.53854776,0,"LONG BOAT","","","LONGBOAT KEY","","FL","MANATEE","",52,"27.4054N,82.6545W","27.2619N,82.5483W",,0,"-1","-1","-1",,3,
91152242,1400.3323,11,2012,.74191668,0,"LONG BOAT","","","LONGBOAT KEY","","FL","MANATEE","",52,"27.4054N,82.6545W","27.2619N,82.5483W",,0,"-1","-1","-1",,3,
91152242,1665.9269,1,2013,1,0,"LONG BOAT","","","LONGBOAT KEY","","FL","MANATEE","",52,"27.4054N,82.6545W","27.2619N,82.5483W",1,0,"-1","-1","-1",-1,3,-1
91152242,1665.9269,1,2013,1,0,"LONG BOAT","","","LONGBOAT KEY","","FL","MANATEE","",52,"27.4054N,82.6545W","27.2619N,82.5483W",1,0,"-1","-1","-1",-1,3,-1
91152242,1665.9269,1,2013,1,0,"LONG BOAT","","","LONGBOAT KEY","","FL","MANATEE","",52,"27.4054N,82.6545W","27.2619N,82.5483W",1,0,"-1","-1","-1",-1,3,-1
91160292,3680.809,11,2012,1,0,"","","","","","FL","ST LUCIE","",69,"27.3235N,80.5432W","27.3546N,80.2472W",1,0,"-1","-1","-1",-1,2,3
91160292,3247.6346,12,2012,1,0,"","","","","","FL","ST LUCIE","",69,"27.3235N,80.5432W","27.3546N,80.2472W",1,0,"-1","-1","-1",-1,2,3
91160292,4000.197,1,2013,1,0,"","","","","","FL","ST LUCIE","",69,"27.3235N,80.5432W","27.3546N,80.2472W",1,0,"-1","-1","-1",-1,2,1
91165420,939.75442,8,2012,0,1,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",7,0,"-1","-1","-1",3,2,1
91166427,957.1705,5,2012,0,1,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",5,0,"-1","-1","-1",5,2,1
91166717,3085.7204,5,2012,1,0,"","","","GULFPORT","","MS","HARRISON","",15,"30.3803N,89.0923W","30.3803N,89.0923W",1,0,"-1","-1","-1",-1,2,3
91169576,4968.0787,10,2012,1,0,"","","","BILOXI","","MS","HARRISON","",16,"30.3943N,88.8963W","30.3943N,88.8963W",1,0,"-1","-1","-1",-1,2,4
91169576,4968.0787,10,2012,1,0,"","","","GRAND ISLE","","LA","JEFFERSON","",11,"29.2328N,89.9975W","29.2328N,89.9975W",1,0,"-1","-1","-1",-1,2,4
91170303,420.75461,4,2012,0,1,"SEAGROVE BEACH","","","SANTA ROSA BEACH","DESTIN","FL","","",28,"30.3176N,86.1291W","30.3741N,86.2332W",7,0,"-1","-1","-1",7,2,3
91170983,1315.1022,8,2012,0,1,"","","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",7,0,"-1","-1","-1",7,2,1
91173032,109.65456,6,2012,0,1,"DESTIN BEACH","","","DESTIN","","FL","","",27,"30.3845N,86.4968W","30.3929N,86.4957W",5,0,"-1","-1","-1",2,2,2
91173612,1544.3969,6,2012,1,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,2,1
91173612,1544.3969,6,2012,1,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,2,1
91173612,1544.3969,6,2012,1,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,2,1
91175036,1678.4416,6,2012,1,0,"","","YUCCA AVENUE AND BLUEWATER HIGHWAY","SURFSIDE BEACH","","TX","","77541",5,"28.9635N,95.2728W","28.9635N,95.2728W",1,0,"-1","-1","-1",-1,2,5
91175036,1678.4416,6,2012,0,1,"","","","PORT ARANSAS","","TX","NUECES","",3,"27.8359N,97.0682W","28.0625N,97.0412W",8,0,"-1","-1","-1",3,2,3
91175559,1520.9949,10,2012,0,1,"","","","LAKE CHARLES","","LA","CALCASIEU","",9,"30.2240N,93.2201W","29.7708N,93.4594W",20,0,"-1","-1","-1",3,2,2
91175755,1520.7785,7,2012,0,1,"SAINT SIMONS ISLAND","","","","","GA","GLYNN","",82,"31.1352N,81.4005W","31.1352N,81.4005W",3,0,"-1","-1","-1",2,2,1
91175755,1924.7089,6,2012,1,0,"TYBEE ISLAND BEACH","","","","","GA","","",83,"32.0058N,80.8406W","31.8808N,81.1772W",1,0,"-1","-1","-1",-1,2,2
91176154,92.390872,7,2012,0,1,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",3,0,"-1","-1","-1",3,2,1
91176154,113.26588,6,2012,0,1,"BLUE MOUNTAIN BEACH ACCESS","","","","","FL","WALTON","",28,"30.3401N,86.2115W","30.3741N,86.2332W",5,0,"-1","-1","-1",5,2,1
91176547,8824.1298,8,2012,1,0,"FORT DE SOTO PARK","","3500 PINELLAS BAYWAY S","SAINT PETERSBURG","TIERRA VERDE","FL","","33715",47,"27.6479N,82.7152W","27.6479N,82.7152W",1,0,"-1","-1","-1",-1,2,1
91176547,6437.1247,7,2012,1,0,"HONEYMOON ISLAND STATE PARK","","1 CAUSEWAY BLVD","DUNEDIN","","FL","","",43,"28.0598N,82.8137W","28.0598N,82.8137W",1,0,"-1","-1","-1",-1,2,1
91176668,9792.6632,9,2012,.27538483,0,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",1,0,"-1","-1","-1",-1,2,2
91176668,9098.1188,8,2012,.35805357,0,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",1,0,"-1","-1","-1",-1,2,2
91176668,8386.0692,7,2012,.3665616,0,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",1,0,"-1","-1","-1",-1,2,2
91176855,851.1117,8,2012,29.837722,0,"","","","LAGUNA BEACH","PANAMA CITY","FL","","",30,"30.2445N,85.9354W","30.2445N,85.9354W",,0,"-1","-1","-1",,3,
91176855,1144.0161,10,2012,1,0,"","","","LAGUNA BEACH","PANAMA CITY","FL","","",30,"30.2445N,85.9354W","30.2445N,85.9354W",1,0,"-1","-1","-1",-1,3,-1
91176855,1144.0161,10,2012,1,0,"","","","LAGUNA BEACH","PANAMA CITY","FL","","",30,"30.2445N,85.9354W","30.2445N,85.9354W",1,0,"-1","-1","-1",-1,3,-1
91176855,813.67704,9,2012,28.685847,0,"","","","LAGUNA BEACH","PANAMA CITY","FL","","",30,"30.2445N,85.9354W","30.2445N,85.9354W",,0,"-1","-1","-1",,3,
91176855,1144.0161,10,2012,1,0,"","","","LAGUNA BEACH","PANAMA CITY","FL","","",30,"30.2445N,85.9354W","30.2445N,85.9354W",1,0,"-1","-1","-1",-1,3,-1
91176855,1144.0161,10,2012,16.476431,0,"","","","LAGUNA BEACH","PANAMA CITY","FL","","",30,"30.2445N,85.9354W","30.2445N,85.9354W",,0,"-1","-1","-1",,3,
91176921,102.75287,10,2012,0,1,"","","","BILOXI","","MS","HARRISON","",16,"30.3943N,88.8963W","30.3943N,88.8963W",6,0,"-1","-1","-1",6,2,1
